,raw_predictions,correctly_predicted,ground_truths
50,"<S2SV_ModStart> if ( maxIterations < 0 ) { return RedisModule_ReplyWithError ( ctx, ""Bad max iterations"" ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> CF_DEFAULT_MAX_ITERATIONS ; int mi_loc = RMUtil_ArgIndex ( ""MAXITERATIONS"", argv, argc ) ; if ( mi_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ mi_loc + 1 ], & maxIterations )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse MAXITERATIONS"" ) ; } else if ( maxIterations <= 0 || maxIterations > CF_MAX_ITERATIONS ) { return RedisModule_ReplyWithError ( ctx, ""MAXITERATIONS: value must be an integer between 1 and 65535, inclusive."" ) ; } } long long bucketSize = CF_DEFAULT_BUCKETSIZE ; int bs_loc = RMUtil_ArgIndex ( ""BUCKETSIZE"", argv, argc ) ; if ( bs_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ bs_loc + 1 ], & bucketSize )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse BUCKETSIZE"" ) ; } else if ( bucketSize <= 0 || bucketSize > CF_MAX_BUCKET"
51,"<S2SV_ModStart> if ( mi_loc == - 1 ) { return RedisModule_ReplyWithError ( ctx, ""Bad capacity"" ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> CF_DEFAULT_MAX_ITERATIONS ; int mi_loc = RMUtil_ArgIndex ( ""MAXITERATIONS"", argv, argc ) ; if ( mi_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ mi_loc + 1 ], & maxIterations )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse MAXITERATIONS"" ) ; } else if ( maxIterations <= 0 || maxIterations > CF_MAX_ITERATIONS ) { return RedisModule_ReplyWithError ( ctx, ""MAXITERATIONS: value must be an integer between 1 and 65535, inclusive."" ) ; } } long long bucketSize = CF_DEFAULT_BUCKETSIZE ; int bs_loc = RMUtil_ArgIndex ( ""BUCKETSIZE"", argv, argc ) ; if ( bs_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ bs_loc + 1 ], & bucketSize )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse BUCKETSIZE"" ) ; } else if ( bucketSize <= 0 || bucketSize > CF_MAX_BUCKET"
52,<S2SV_ModStart> if ( argc < 0 ) { return RedisModule_WrongArity ( ctx ) ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> CF_DEFAULT_MAX_ITERATIONS ; int mi_loc = RMUtil_ArgIndex ( ""MAXITERATIONS"", argv, argc ) ; if ( mi_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ mi_loc + 1 ], & maxIterations )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse MAXITERATIONS"" ) ; } else if ( maxIterations <= 0 || maxIterations > CF_MAX_ITERATIONS ) { return RedisModule_ReplyWithError ( ctx, ""MAXITERATIONS: value must be an integer between 1 and 65535, inclusive."" ) ; } } long long bucketSize = CF_DEFAULT_BUCKETSIZE ; int bs_loc = RMUtil_ArgIndex ( ""BUCKETSIZE"", argv, argc ) ; if ( bs_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ bs_loc + 1 ], & bucketSize )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse BUCKETSIZE"" ) ; } else if ( bucketSize <= 0 || bucketSize > CF_MAX_BUCKET"
53,"<S2SV_ModStart> if ( capacity < 0 ) { return RedisModule_ReplyWithError ( ctx, ""Bad capacity"" ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> CF_DEFAULT_MAX_ITERATIONS ; int mi_loc = RMUtil_ArgIndex ( ""MAXITERATIONS"", argv, argc ) ; if ( mi_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ mi_loc + 1 ], & maxIterations )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse MAXITERATIONS"" ) ; } else if ( maxIterations <= 0 || maxIterations > CF_MAX_ITERATIONS ) { return RedisModule_ReplyWithError ( ctx, ""MAXITERATIONS: value must be an integer between 1 and 65535, inclusive."" ) ; } } long long bucketSize = CF_DEFAULT_BUCKETSIZE ; int bs_loc = RMUtil_ArgIndex ( ""BUCKETSIZE"", argv, argc ) ; if ( bs_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ bs_loc + 1 ], & bucketSize )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse BUCKETSIZE"" ) ; } else if ( bucketSize <= 0 || bucketSize > CF_MAX_BUCKET"
54,"<S2SV_ModStart> if ( mi_loc == - 1 ) { return RedisModule_ReplyWithError ( ""Bad capacity"" ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> CF_DEFAULT_MAX_ITERATIONS ; int mi_loc = RMUtil_ArgIndex ( ""MAXITERATIONS"", argv, argc ) ; if ( mi_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ mi_loc + 1 ], & maxIterations )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse MAXITERATIONS"" ) ; } else if ( maxIterations <= 0 || maxIterations > CF_MAX_ITERATIONS ) { return RedisModule_ReplyWithError ( ctx, ""MAXITERATIONS: value must be an integer between 1 and 65535, inclusive."" ) ; } } long long bucketSize = CF_DEFAULT_BUCKETSIZE ; int bs_loc = RMUtil_ArgIndex ( ""BUCKETSIZE"", argv, argc ) ; if ( bs_loc!= - 1 ) { if ( RedisModule_StringToLongLong ( argv [ bs_loc + 1 ], & bucketSize )!= REDISMODULE_OK ) { return RedisModule_ReplyWithError ( ctx, ""Couldn't parse BUCKETSIZE"" ) ; } else if ( bucketSize <= 0 || bucketSize > CF_MAX_BUCKET"
55,"<S2SV_ModStart> if (! iter ) die ( _ ( ""unknown error"" ), iter -> relative_path ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * Refuse copying directories by default which aren't owned by us. The
	 * code that performs either the copying or hardlinking is not prepared
	 * to handle various edge cases where an adversary may for example
	 * racily swap out files for symlinks. This can cause us to
	 * inadvertently use the wrong source file.
	 *
	 * Furthermore, even if we were prepared to handle such races safely,
	 * creating hardlinks across user boundaries is an inherently unsafe
	 * operation as the hardlinked files can be rewritten at will by the
	 * potentially-untrusted user. We thus refuse to do so by default.
	 */ die_upon_dubious_ownership ( NULL, NULL, src_repo ) ; mkdir_if_missing ( dest -> buf, 0777 ) ; iter = dir_iterator_begin ( src -> buf, DIR_ITERATOR_PEDANTIC ) ; if (! iter ) die_errno ( _ ( ""failed to start iterator over '%s'"" ), src -> buf ) ; strbuf_addch ( src, '/' ) ; src_len"
56,"<S2SV_ModStart> if (! iter ) die ( _ ( ""no iterator"" ), iter -> relative_path ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * Refuse copying directories by default which aren't owned by us. The
	 * code that performs either the copying or hardlinking is not prepared
	 * to handle various edge cases where an adversary may for example
	 * racily swap out files for symlinks. This can cause us to
	 * inadvertently use the wrong source file.
	 *
	 * Furthermore, even if we were prepared to handle such races safely,
	 * creating hardlinks across user boundaries is an inherently unsafe
	 * operation as the hardlinked files can be rewritten at will by the
	 * potentially-untrusted user. We thus refuse to do so by default.
	 */ die_upon_dubious_ownership ( NULL, NULL, src_repo ) ; mkdir_if_missing ( dest -> buf, 0777 ) ; iter = dir_iterator_begin ( src -> buf, DIR_ITERATOR_PEDANTIC ) ; if (! iter ) die_errno ( _ ( ""failed to start iterator over '%s'"" ), src -> buf ) ; strbuf_addch ( src, '/' ) ; src_len"
57,"<S2SV_ModStart> if (! src -> len ) die ( _ ( ""unknown file type '%s'"" ), iter -> relative_path ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * Refuse copying directories by default which aren't owned by us. The
	 * code that performs either the copying or hardlinking is not prepared
	 * to handle various edge cases where an adversary may for example
	 * racily swap out files for symlinks. This can cause us to
	 * inadvertently use the wrong source file.
	 *
	 * Furthermore, even if we were prepared to handle such races safely,
	 * creating hardlinks across user boundaries is an inherently unsafe
	 * operation as the hardlinked files can be rewritten at will by the
	 * potentially-untrusted user. We thus refuse to do so by default.
	 */ die_upon_dubious_ownership ( NULL, NULL, src_repo ) ; mkdir_if_missing ( dest -> buf, 0777 ) ; iter = dir_iterator_begin ( src -> buf, DIR_ITERATOR_PEDANTIC ) ; if (! iter ) die_errno ( _ ( ""failed to start iterator over '%s'"" ), src -> buf ) ; strbuf_addch ( src, '/' ) ; src_len"
58,"<S2SV_ModStart> if (! src -> len ) die ( _ ( ""unknown file type '%s'"" ), src -> buf ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * Refuse copying directories by default which aren't owned by us. The
	 * code that performs either the copying or hardlinking is not prepared
	 * to handle various edge cases where an adversary may for example
	 * racily swap out files for symlinks. This can cause us to
	 * inadvertently use the wrong source file.
	 *
	 * Furthermore, even if we were prepared to handle such races safely,
	 * creating hardlinks across user boundaries is an inherently unsafe
	 * operation as the hardlinked files can be rewritten at will by the
	 * potentially-untrusted user. We thus refuse to do so by default.
	 */ die_upon_dubious_ownership ( NULL, NULL, src_repo ) ; mkdir_if_missing ( dest -> buf, 0777 ) ; iter = dir_iterator_begin ( src -> buf, DIR_ITERATOR_PEDANTIC ) ; if (! iter ) die_errno ( _ ( ""failed to start iterator over '%s'"" ), src -> buf ) ; strbuf_addch ( src, '/' ) ; src_len"
59,"<S2SV_ModStart> if (! iter ) die ( _ ( ""no iterator"" ), src -> buf ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> /*
	 * Refuse copying directories by default which aren't owned by us. The
	 * code that performs either the copying or hardlinking is not prepared
	 * to handle various edge cases where an adversary may for example
	 * racily swap out files for symlinks. This can cause us to
	 * inadvertently use the wrong source file.
	 *
	 * Furthermore, even if we were prepared to handle such races safely,
	 * creating hardlinks across user boundaries is an inherently unsafe
	 * operation as the hardlinked files can be rewritten at will by the
	 * potentially-untrusted user. We thus refuse to do so by default.
	 */ die_upon_dubious_ownership ( NULL, NULL, src_repo ) ; mkdir_if_missing ( dest -> buf, 0777 ) ; iter = dir_iterator_begin ( src -> buf, DIR_ITERATOR_PEDANTIC ) ; if (! iter ) die_errno ( _ ( ""failed to start iterator over '%s'"" ), src -> buf ) ; strbuf_addch ( src, '/' ) ; src_len"
60,"<S2SV_ModStart> memset ( user_val, 0, sizeof ( user_val ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> memdup_user_nul ( buf, count ) ; <S2SV_ModEnd>"
61,<S2SV_ModStart> if ( cnt > 16 ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, count ) ; <S2SV_ModEnd>"
62,<S2SV_ModStart> if ( count < 0 ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, count ) ; <S2SV_ModEnd>"
63,<S2SV_ModStart> if ( cnt == 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, count ) ; <S2SV_ModEnd>"
64,<S2SV_ModStart> if (! cnt ) return - EINVAL ; <S2SV_ModEnd>,0,"<S2SV_ModStart> memdup_user_nul ( buf, count ) ; <S2SV_ModEnd>"
65,<S2SV_ModStart> ; <S2SV_ModEnd>,0,"<S2SV_ModStart> ; struct stat st ; struct child_process cp = CHILD_PROCESS_INIT ; const char * clone_data_path = clone_data -> path ; char * to_free = NULL ; if (! is_absolute_path ( clone_data -> path ) ) clone_data_path = to_free = xstrfmt ( ""%s/%s"", get_git_work_tree ( ), clone_data -> path ) ; if ( validate_submodule_git_dir ( sm_gitdir, clone_data -> name ) < 0 ) die ( _ ( ""refusing to create/use '%s' in another submodule's "" ""git dir"" ), sm_gitdir ) ; if (! file_exists ( sm_gitdir ) ) { if ( clone_data -> require_init &&! stat ( clone_data_path, & st ) &&! is_empty_dir ( clone_data_path ) ) die ( _ ( ""directory not empty: '%s'"" ), clone_data_path ) ; if ( safe_create_leading_directories_const ( sm_gitdir ) < 0 ) die ( _ ( ""could not create directory '%s"
66,"<S2SV_ModStart> = xstrdup ( sm_gitdir, GFP_KERNEL ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> ; struct stat st ; struct child_process cp = CHILD_PROCESS_INIT ; const char * clone_data_path = clone_data -> path ; char * to_free = NULL ; if (! is_absolute_path ( clone_data -> path ) ) clone_data_path = to_free = xstrfmt ( ""%s/%s"", get_git_work_tree ( ), clone_data -> path ) ; if ( validate_submodule_git_dir ( sm_gitdir, clone_data -> name ) < 0 ) die ( _ ( ""refusing to create/use '%s' in another submodule's "" ""git dir"" ), sm_gitdir ) ; if (! file_exists ( sm_gitdir ) ) { if ( clone_data -> require_init &&! stat ( clone_data_path, & st ) &&! is_empty_dir ( clone_data_path ) ) die ( _ ( ""directory not empty: '%s'"" ), clone_data_path ) ; if ( safe_create_leading_directories_const ( sm_gitdir ) < 0 ) die ( _ ( ""could not create directory '%s"
67,"<S2SV_ModStart> if (! sm_gitdir ) die ( _ ( ""could not create directory '%s'"" ), sm_gitdir ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> ; struct stat st ; struct child_process cp = CHILD_PROCESS_INIT ; const char * clone_data_path = clone_data -> path ; char * to_free = NULL ; if (! is_absolute_path ( clone_data -> path ) ) clone_data_path = to_free = xstrfmt ( ""%s/%s"", get_git_work_tree ( ), clone_data -> path ) ; if ( validate_submodule_git_dir ( sm_gitdir, clone_data -> name ) < 0 ) die ( _ ( ""refusing to create/use '%s' in another submodule's "" ""git dir"" ), sm_gitdir ) ; if (! file_exists ( sm_gitdir ) ) { if ( clone_data -> require_init &&! stat ( clone_data_path, & st ) &&! is_empty_dir ( clone_data_path ) ) die ( _ ( ""directory not empty: '%s'"" ), clone_data_path ) ; if ( safe_create_leading_directories_const ( sm_gitdir ) < 0 ) die ( _ ( ""could not create directory '%s"
68,"<S2SV_ModStart> if (! sm_gitdir ) die ( _ ( ""unknown submodule's git dir"" ), sm_gitdir ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> ; struct stat st ; struct child_process cp = CHILD_PROCESS_INIT ; const char * clone_data_path = clone_data -> path ; char * to_free = NULL ; if (! is_absolute_path ( clone_data -> path ) ) clone_data_path = to_free = xstrfmt ( ""%s/%s"", get_git_work_tree ( ), clone_data -> path ) ; if ( validate_submodule_git_dir ( sm_gitdir, clone_data -> name ) < 0 ) die ( _ ( ""refusing to create/use '%s' in another submodule's "" ""git dir"" ), sm_gitdir ) ; if (! file_exists ( sm_gitdir ) ) { if ( clone_data -> require_init &&! stat ( clone_data_path, & st ) &&! is_empty_dir ( clone_data_path ) ) die ( _ ( ""directory not empty: '%s'"" ), clone_data_path ) ; if ( safe_create_leading_directories_const ( sm_gitdir ) < 0 ) die ( _ ( ""could not create directory '%s"
69,"<S2SV_ModStart> if (! sm_gitdir ) die ( _ ( ""unknown submodule"" ), sm_gitdir ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> ; struct stat st ; struct child_process cp = CHILD_PROCESS_INIT ; const char * clone_data_path = clone_data -> path ; char * to_free = NULL ; if (! is_absolute_path ( clone_data -> path ) ) clone_data_path = to_free = xstrfmt ( ""%s/%s"", get_git_work_tree ( ), clone_data -> path ) ; if ( validate_submodule_git_dir ( sm_gitdir, clone_data -> name ) < 0 ) die ( _ ( ""refusing to create/use '%s' in another submodule's "" ""git dir"" ), sm_gitdir ) ; if (! file_exists ( sm_gitdir ) ) { if ( clone_data -> require_init &&! stat ( clone_data_path, & st ) &&! is_empty_dir ( clone_data_path ) ) die ( _ ( ""directory not empty: '%s'"" ), clone_data_path ) ; if ( safe_create_leading_directories_const ( sm_gitdir ) < 0 ) die ( _ ( ""could not create directory '%s"
70,<S2SV_ModStart> if ( buf_entries == NULL ) { return - EINVAL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> + mrioc -> reply_sz ) ; <S2SV_ModEnd>
71,<S2SV_ModStart> if (! buf_entries ) { return - EINVAL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> + mrioc -> reply_sz ) ; <S2SV_ModEnd>
72,<S2SV_ModStart> if ( erbsz < 0 ) { return - EINVAL ; } <S2SV_ModEnd>,0,<S2SV_ModStart> + mrioc -> reply_sz ) ; <S2SV_ModEnd>
73,<S2SV_ModStart> = { } <S2SV_ModEnd>,0,<S2SV_ModStart> + mrioc -> reply_sz ) ; <S2SV_ModEnd>
74,<S2SV_ModStart> if ( buf_entries == NULL ) { return rval ; } <S2SV_ModEnd>,0,<S2SV_ModStart> + mrioc -> reply_sz ) ; <S2SV_ModEnd>
75,<S2SV_ModStart> if ( hdev == NULL ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> ( hdev ) ; <S2SV_ModEnd>
76,<S2SV_ModStart> if (! hdev -> open ) { hci_dev_lock ( hdev ) ; msft_unregister ( hdev ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> ( hdev ) ; <S2SV_ModEnd>
77,"<S2SV_ModStart> kzalloc ( sizeof ( struct msft_dev ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> ( hdev ) ; <S2SV_ModEnd>
78,"<S2SV_ModStart> kzalloc ( sizeof ( hdev -> cmd ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> ( hdev ) ; <S2SV_ModEnd>
79,"<S2SV_ModStart> kzalloc ( sizeof ( hdev -> cmd_lock ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> ( hdev ) ; <S2SV_ModEnd>
80,<S2SV_ModStart> unsigned long done ; <S2SV_ModEnd>,0,<S2SV_ModStart> complete = NULL ; message -> context = NULL ; <S2SV_ModEnd>
81,"<S2SV_ModStart> kzalloc ( sizeof ( * message ), GFP_NOIO ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> complete = NULL ; message -> context = NULL ; <S2SV_ModEnd>
82,"<S2SV_ModStart> kzalloc ( sizeof ( struct spi_message ), GFP_NOIO ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> complete = NULL ; message -> context = NULL ; <S2SV_ModEnd>
83,"<S2SV_ModStart> kzalloc ( sizeof ( * ctlr ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> complete = NULL ; message -> context = NULL ; <S2SV_ModEnd>
84,"<S2SV_ModStart> kzalloc ( sizeof ( * message ), GFP_KERNEL ) ; <S2SV_ModEnd>",0,<S2SV_ModStart> complete = NULL ; message -> context = NULL ; <S2SV_ModEnd>
85,<S2SV_ModStart> kfree ( nvdev -> chan_table ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> if (! nvdev -> recv_buf_gpadl_handle. decrypted ) vfree ( nvdev -> recv_buf ) ; if (! nvdev -> send_buf_gpadl_handle. decrypted ) vfree ( nvdev -> send_buf ) ; <S2SV_ModEnd>
86,<S2SV_ModStart> if ( nvdev == NULL ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> if (! nvdev -> recv_buf_gpadl_handle. decrypted ) vfree ( nvdev -> recv_buf ) ; if (! nvdev -> send_buf_gpadl_handle. decrypted ) vfree ( nvdev -> send_buf ) ; <S2SV_ModEnd>
87,<S2SV_ModStart> kfree ( nvdev -> channel_table ) ; <S2SV_ModEnd>,0,<S2SV_ModStart> if (! nvdev -> recv_buf_gpadl_handle. decrypted ) vfree ( nvdev -> recv_buf ) ; if (! nvdev -> send_buf_gpadl_handle. decrypted ) vfree ( nvdev -> send_buf ) ; <S2SV_ModEnd>
88,<S2SV_ModStart> if (! nvdev ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> if (! nvdev -> recv_buf_gpadl_handle. decrypted ) vfree ( nvdev -> recv_buf ) ; if (! nvdev -> send_buf_gpadl_handle. decrypted ) vfree ( nvdev -> send_buf ) ; <S2SV_ModEnd>
89,<S2SV_ModStart> if (! head ) { return ; } <S2SV_ModEnd>,0,<S2SV_ModStart> if (! nvdev -> recv_buf_gpadl_handle. decrypted ) vfree ( nvdev -> recv_buf ) ; if (! nvdev -> send_buf_gpadl_handle. decrypted ) vfree ( nvdev -> send_buf ) ; <S2SV_ModEnd>
90,"<S2SV_ModStart> memset ( edl, 0, sizeof ( * edl ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> * build_label ; char cmd ; int build_lbl_len, err = 0 ; bt_dev_dbg ( hdev, ""QCA read fw build info"" ) ; cmd = EDL_GET_BUILD_INFO_CMD ; skb = __hci_cmd_sync_ev ( hdev, EDL_PATCH_CMD_OPCODE, EDL_PATCH_CMD_LEN, & cmd, 0, HCI_INIT_TIMEOUT ) ; if ( IS_ERR ( skb ) ) { err = PTR_ERR ( skb ) ; bt_dev_err ( hdev, ""Reading QCA fw build info failed (%d)"", err ) ; return err ; } if ( skb -> len < sizeof ( * edl ) ) { err = - EILSEQ ; goto out ; } edl = ( struct edl_event_hdr * ) ( skb -> data ) ; if (! edl ) { bt_dev_err ( hdev, ""QCA read fw build info with no header"" ) ; err = - EILSEQ ; goto out ; } if ( edl -> cresp!= EDL_CMD_REQ_RES"
91,"<S2SV_ModStart> memset ( build_label, 0, sizeof ( build_label ) ) ; <S2SV_ModEnd>",0,"<S2SV_ModStart> * build_label ; char cmd ; int build_lbl_len, err = 0 ; bt_dev_dbg ( hdev, ""QCA read fw build info"" ) ; cmd = EDL_GET_BUILD_INFO_CMD ; skb = __hci_cmd_sync_ev ( hdev, EDL_PATCH_CMD_OPCODE, EDL_PATCH_CMD_LEN, & cmd, 0, HCI_INIT_TIMEOUT ) ; if ( IS_ERR ( skb ) ) { err = PTR_ERR ( skb ) ; bt_dev_err ( hdev, ""Reading QCA fw build info failed (%d)"", err ) ; return err ; } if ( skb -> len < sizeof ( * edl ) ) { err = - EILSEQ ; goto out ; } edl = ( struct edl_event_hdr * ) ( skb -> data ) ; if (! edl ) { bt_dev_err ( hdev, ""QCA read fw build info with no header"" ) ; err = - EILSEQ ; goto out ; } if ( edl -> cresp!= EDL_CMD_REQ_RES"
92,<S2SV_ModStart> if (! edl ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> * build_label ; char cmd ; int build_lbl_len, err = 0 ; bt_dev_dbg ( hdev, ""QCA read fw build info"" ) ; cmd = EDL_GET_BUILD_INFO_CMD ; skb = __hci_cmd_sync_ev ( hdev, EDL_PATCH_CMD_OPCODE, EDL_PATCH_CMD_LEN, & cmd, 0, HCI_INIT_TIMEOUT ) ; if ( IS_ERR ( skb ) ) { err = PTR_ERR ( skb ) ; bt_dev_err ( hdev, ""Reading QCA fw build info failed (%d)"", err ) ; return err ; } if ( skb -> len < sizeof ( * edl ) ) { err = - EILSEQ ; goto out ; } edl = ( struct edl_event_hdr * ) ( skb -> data ) ; if (! edl ) { bt_dev_err ( hdev, ""QCA read fw build info with no header"" ) ; err = - EILSEQ ; goto out ; } if ( edl -> cresp!= EDL_CMD_REQ_RES"
93,<S2SV_ModStart> if (! qca_fw_build_ver_len ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> * build_label ; char cmd ; int build_lbl_len, err = 0 ; bt_dev_dbg ( hdev, ""QCA read fw build info"" ) ; cmd = EDL_GET_BUILD_INFO_CMD ; skb = __hci_cmd_sync_ev ( hdev, EDL_PATCH_CMD_OPCODE, EDL_PATCH_CMD_LEN, & cmd, 0, HCI_INIT_TIMEOUT ) ; if ( IS_ERR ( skb ) ) { err = PTR_ERR ( skb ) ; bt_dev_err ( hdev, ""Reading QCA fw build info failed (%d)"", err ) ; return err ; } if ( skb -> len < sizeof ( * edl ) ) { err = - EILSEQ ; goto out ; } edl = ( struct edl_event_hdr * ) ( skb -> data ) ; if (! edl ) { bt_dev_err ( hdev, ""QCA read fw build info with no header"" ) ; err = - EILSEQ ; goto out ; } if ( edl -> cresp!= EDL_CMD_REQ_RES"
94,<S2SV_ModStart> if (! skb ) { return - EINVAL ; } <S2SV_ModEnd>,0,"<S2SV_ModStart> * build_label ; char cmd ; int build_lbl_len, err = 0 ; bt_dev_dbg ( hdev, ""QCA read fw build info"" ) ; cmd = EDL_GET_BUILD_INFO_CMD ; skb = __hci_cmd_sync_ev ( hdev, EDL_PATCH_CMD_OPCODE, EDL_PATCH_CMD_LEN, & cmd, 0, HCI_INIT_TIMEOUT ) ; if ( IS_ERR ( skb ) ) { err = PTR_ERR ( skb ) ; bt_dev_err ( hdev, ""Reading QCA fw build info failed (%d)"", err ) ; return err ; } if ( skb -> len < sizeof ( * edl ) ) { err = - EILSEQ ; goto out ; } edl = ( struct edl_event_hdr * ) ( skb -> data ) ; if (! edl ) { bt_dev_err ( hdev, ""QCA read fw build info with no header"" ) ; err = - EILSEQ ; goto out ; } if ( edl -> cresp!= EDL_CMD_REQ_RES"
